GEO_ID,NAME,S1902_C01_001E,S1902_C01_001M,S1902_C02_001E,S1902_C02_001M,S1902_C01_002E,S1902_C01_002M,S1902_C02_002E,S1902_C02_002M,S1902_C01_003E,S1902_C01_003M,S1902_C02_003E,S1902_C02_003M,S1902_C01_004E,S1902_C01_004M,S1902_C02_004E,S1902_C02_004M,S1902_C01_005E,S1902_C01_005M,S1902_C02_005E,S1902_C02_005M,S1902_C01_006E,S1902_C01_006M,S1902_C02_006E,S1902_C02_006M,S1902_C01_007E,S1902_C01_007M,S1902_C02_007E,S1902_C02_007M,S1902_C01_008E,S1902_C01_008M,S1902_C02_008E,S1902_C02_008M,S1902_C01_009E,S1902_C01_009M,S1902_C02_009E,S1902_C02_009M,S1902_C01_010E,S1902_C01_010M,S1902_C02_010E,S1902_C02_010M,S1902_C01_011E,S1902_C01_011M,S1902_C02_011E,S1902_C02_011M,S1902_C01_012E,S1902_C01_012M,S1902_C02_012E,S1902_C02_012M,S1902_C01_013E,S1902_C01_013M,S1902_C02_013E,S1902_C02_013M,S1902_C01_014E,S1902_C01_014M,S1902_C02_014E,S1902_C02_014M,S1902_C01_015E,S1902_C01_015M,S1902_C02_015E,S1902_C02_015M,S1902_C01_016E,S1902_C01_016M,S1902_C02_016E,S1902_C02_016M,S1902_C01_017E,S1902_C01_017M,S1902_C02_017E,S1902_C02_017M,S1902_C01_018E,S1902_C01_018M,S1902_C02_018E,S1902_C02_018M,S1902_C01_019E,S1902_C01_019M,S1902_C02_019E,S1902_C02_019M,S1902_C01_020E,S1902_C01_020M,S1902_C02_020E,S1902_C02_020M,S1902_C01_021E,S1902_C01_021M,S1902_C02_021E,S1902_C02_021M,S1902_C01_022E,S1902_C01_022M,S1902_C02_022E,S1902_C02_022M,S1902_C01_023E,S1902_C01_023M,S1902_C02_023E,S1902_C02_023M,S1902_C01_024E,S1902_C01_024M,S1902_C02_024E,S1902_C02_024M,S1902_C01_025E,S1902_C01_025M,S1902_C02_025E,S1902_C02_025M,S1902_C01_026E,S1902_C01_026M,S1902_C02_026E,S1902_C02_026M,S1902_C01_027E,S1902_C01_027M,S1902_C02_027E,S1902_C02_027M
1400000US17113001402,"Census Tract 14.02, McLean County, Illinois",1188,87,102586,11432,92.3,4.3,101967,10498,23,6.6,10255,4904,13.6,5.4,16335,3793,3.1,4,3670,602,5.6,4.7,3221,2725,8.7,5.3,26013,15090,914,96,121105,12135,2.1,2.6,N,N,27.6,8.4,N,N,49.9,9.1,N,N,8.3,5.4,N,N,11.4,6.7,N,N,0.8,1.2,N,N,3632,286,34131,3356,83,6,35860,3591,9.8,3.1,21065,9991,0,0.8,-,**,1.5,2,39914,21043,0,0.8,-,**,1.2,1.8,N,N,4.4,3.9,9993,7102,4.4,3.1,8521,7291,79,6.4,37390,3784,21.9,(X),(X),(X),23.5,(X),(X),(X),16.6,(X),(X),(X)
1400000US17113001403,"Census Tract 14.03, McLean County, Illinois",1506,113,59036,12226,84.7,4.9,59423,13963,16.6,5.6,2717,1508,24,4.9,13972,2630,11.4,6.5,7878,3961,0.8,1.3,-,**,11.6,5,27020,9113,853,116,68357,19667,8.8,5.6,36075,16352,34.1,9.9,42567,11573,43.5,10.1,97667,41264,4.9,4.6,38240,5638,4.7,3.5,58805,34357,4,4,88915,40238,4167,397,22607,4771,73.8,6.1,25854,6213,22.5,5.8,12240,5958,0,0.7,-,**,0.3,0.4,N,N,0,0.7,-,**,0,0.1,N,N,3.5,2.8,21883,5435,5.2,4.1,68796,77013,69.3,7.1,22688,3416,31.7,(X),(X),(X),33.4,(X),(X),(X),29.3,(X),(X),(X)
1400000US17113001404,"Census Tract 14.04, McLean County, Illinois",1692,112,58268,7961,80.8,6.1,59638,9419,15,5.1,4801,3166,21.9,6.1,16839,2671,6.3,3.5,14033,4388,2.5,2.1,3498,1770,17.3,5.3,20447,7933,1006,154,66159,11899,12.2,6.2,34179,16736,40,8.7,44183,11402,36.4,10.4,83553,10446,6.1,6.2,43120,19963,5.4,4.2,210743,121429,0,2.9,-,**,4034,457,24769,3597,83.4,6.4,27003,3924,8.6,3.6,19849,6757,0,0.7,-,**,0.6,0.6,N,N,0,0.7,-,**,0.6,1,N,N,6.9,5.1,3326,3810,5.2,3.5,11483,4282,79.9,6.8,27659,4113,27.1,(X),(X),(X),23.3,(X),(X),(X),21,(X),(X),(X)
1400000US17113001500,"Census Tract 15, McLean County, Illinois",762,98,39102,5566,76.6,6.9,39961,6697,9.6,4.4,268,3557,26.2,6.7,14405,1943,12.3,5.2,7886,916,6.8,5.8,1196,1635,15.4,5.2,17274,6439,460,88,41571,8336,19.3,8.9,23782,11434,40.2,13.1,29313,6203,16.7,10.3,74648,17197,14.3,8,39208,9684,9.3,6.6,75526,35261,0,6.3,-,**,2206,314,14149,2037,59.7,8.4,15994,2790,34,8.6,9934,2332,1,0.9,57439,26712,0,1.3,-,**,0,1.3,-,**,1.5,2.3,N,N,3.8,3,8442,11076,3.9,3.5,19025,4832,59.1,8.5,15925,2780,36.5,(X),(X),(X),48.3,(X),(X),(X),27.3,(X),(X),(X)
1400000US17113001600,"Census Tract 16, McLean County, Illinois",1139,138,26560,4069,51.7,8.8,34645,6039,9.1,4.7,404,271,47.4,10.7,12012,1699,9.4,4.9,6513,1263,6,4.1,979,1025,18.6,9.2,10432,2662,263,95,39124,6648,17.1,16.2,N,N,47.9,15.4,N,N,13.3,9.2,N,N,12.9,11.8,N,N,3,4.8,N,N,5.7,8.1,N,N,2374,329,14683,2058,63.3,8.4,18748,3526,33.6,9.2,6682,1590,0.5,0.6,N,N,1.1,1.7,N,N,0,1.3,-,**,0.3,0.8,-,**,1.2,1.7,N,N,5.9,3.7,7109,3687,58,7.8,19969,3754,19.1,(X),(X),(X),12.9,(X),(X),(X),28.4,(X),(X),(X)
1400000US17113001700,"Census Tract 17, McLean County, Illinois",1065,100,41269,7554,85.2,6.5,44011,8144,8.1,3.7,2042,2095,13.8,3.9,13634,5117,9.3,5.7,9070,1715,0.9,1.6,430,14,2.9,2.4,8519,4777,492,91,57280,15104,13.2,8.4,N,N,43.9,13.7,N,N,30.1,13.3,N,N,10.4,6.6,N,N,0,5.9,N,N,2.4,3.4,N,N,2224,291,20257,3470,87.8,6.7,21497,4074,8.4,6.3,7058,6271,0,1.3,-,**,0.7,0.9,N,N,0,1.3,-,**,2.5,2.4,12242,7848,0.6,0.9,N,N,10.4,6.3,12456,5896,79.9,7.8,22386,4175,34.1,(X),(X),(X),44.7,(X),(X),(X),28.7,(X),(X),(X)
1400000US17113001800,"Census Tract 18, McLean County, Illinois",1513,78,113250,23965,77.4,4.7,97093,23202,35,6.3,50808,22182,30.4,4.2,22966,3175,1.3,1.3,8968,574,0,2,-,**,21.6,5.3,53701,14387,926,120,138691,35458,18.3,5.8,N,N,19.1,7.9,N,N,56.3,8,N,N,5.3,3.4,N,N,0,3.2,N,N,1.1,1.6,N,N,3214,235,53855,11582,89.4,5,57789,12650,2.2,1.7,43728,22439,0,0.9,-,**,2.3,2.2,23414,22976,0,0.9,-,**,3.4,4.1,15717,2337,2.7,2.2,N,N,2.3,1.9,47849,42745,87.4,5.1,57882,12911,18.4,(X),(X),(X),18,(X),(X),(X),16.4,(X),(X),(X)
1400000US17113002101,"Census Tract 21.01, McLean County, Illinois",2015,198,64367,10511,70.7,7.1,71459,14002,31.1,7.9,9422,4931,25.5,5.7,19627,3377,3.1,2.6,8362,3632,0,1.5,-,**,22.9,7.1,19357,8092,1229,171,81516,18121,10.6,5.6,N,N,34.1,10.8,N,N,46.5,11.3,N,N,3.3,4.4,N,N,4.9,4,N,N,0.7,1.4,N,N,4429,484,29540,5241,88,6.2,28131,4490,5.6,3.9,60790,62032,0,0.7,-,**,3.5,3.9,38792,28401,0,0.7,-,**,0,0.7,-,**,2.8,2.6,N,N,9,8.5,13892,23592,79,10.1,29746,4535,24.5,(X),(X),(X),22.8,(X),(X),(X),19.1,(X),(X),(X)
1400000US17113002102,"Census Tract 21.02, McLean County, Illinois",696,78,98776,12039,87.6,5.5,93555,14094,27,7.7,8428,2863,20.4,4.6,20300,3449,2.6,2,6517,3155,0,4.2,-,**,22.1,6.4,40918,10755,599,64,102827,13845,14.7,6.4,70683,16948,30.2,10.5,60787,19465,35.1,10.7,137151,28063,8.5,6.4,122108,51835,11.5,6.2,135378,32930,0,4.9,-,**,1968,190,35332,4312,94.8,3.3,36332,4808,1.8,1.6,N,N,0,1.5,-,**,0.7,0.8,N,N,0,1.5,-,**,1.4,2.3,N,N,1.3,1.7,14773,25182,10.4,9.2,11416,6759,86.1,8.8,38755,5270,29.6,(X),(X),(X),33.6,(X),(X),(X),20.3,(X),(X),(X)
1400000US17113005101,"Census Tract 51.01, McLean County, Illinois",2934,154,152202,14138,90.7,2.7,150191,14325,46.4,5.6,11998,5627,13.5,3.5,19920,4423,0.5,0.9,7269,11,0.8,0.9,3875,3735,16.9,4.5,38534,11003,2439,158,168558,15336,5.5,2.6,80130,30307,33,6.5,139810,36260,48.5,6.9,192789,22824,4.6,3.6,154813,35039,8.4,3.7,207805,49260,0,1.2,-,**,8993,457,49997,4434,76.4,4.3,54936,5703,2.7,1.3,49002,20619,0.6,0.9,-,**,16.1,4,34510,9113,0,0.3,-,**,0.5,0.8,9551,51081,3.8,2.2,28980,30073,4.1,1.8,29438,21195,73.3,4.3,55653,6182,19,(X),(X),(X),16.4,(X),(X),(X),11.2,(X),(X),(X)
1400000US17113005102,"Census Tract 51.02, McLean County, Illinois",2718,109,93852,8054,81.3,3.8,89516,9237,35.2,4.5,12094,4723,30.1,3.6,20373,2136,0.7,0.4,15333,6884,1,0.8,1596,795,23.8,3.8,35571,13066,2086,112,103821,8428,14.8,4,79748,22510,22.2,4.5,104543,26708,47.5,5.5,111418,9826,3.9,1.9,62296,18466,8.1,2.8,119272,10559,3.5,2.7,109043,51262,7333,396,35469,3342,97.4,1.2,35680,3350,0,0.1,N,N,0.3,0.4,N,N,0.7,0.6,62144,33211,0,0.4,-,**,0,0.4,-,**,1.6,0.7,10039,8798,0.8,0.5,22120,13684,96.7,1.3,35775,3369,25.9,(X),(X),(X),23.9,(X),(X),(X),20.2,(X),(X),(X)
1400000US17113005201,"Census Tract 52.01, McLean County, Illinois",442,46,108074,17204,81.7,4.7,105404,21501,37.3,12.3,12607,10358,30.5,7.2,20655,3928,3.2,3.8,4771,2818,1.1,1.8,1440,37,24,6.8,37780,10437,400,48,112787,18724,14.5,5.4,N,N,25.5,12.4,N,N,46.3,13.9,N,N,6,5.4,N,N,7.3,4.6,N,N,0.5,1.5,N,N,1123,115,43059,7844,93.8,5,43834,7874,4.6,4.8,21271,35389,0,2.6,-,**,1.1,1.2,N,N,0,2.6,-,**,0,2.6,-,**,0.5,0.8,-,**,2.1,2.4,N,N,91.6,5.5,44501,8019,12.2,(X),(X),(X),12,(X),(X),(X),10.7,(X),(X),(X)
1400000US17113005202,"Census Tract 52.02, McLean County, Illinois",1186,78,87382,14899,83.2,3.8,89714,18927,27.5,5.3,6790,2812,27.6,4.9,18491,1549,3.6,2.3,9028,3089,0.8,0.7,5233,4071,24.4,5.1,18540,3646,827,78,104417,20833,12.6,4.8,42261,10090,25.5,6.1,124950,76092,42.2,7.3,102330,8038,4.4,3.5,45636,11547,11.9,4,155372,39796,3.5,2.6,103831,17493,2998,242,36135,6844,95.3,3,31471,3149,1.8,1.7,22551,7514,0,1,-,**,0,0.1,N,N,0,1,-,**,0,1,-,**,2.8,2.4,203611,153780,3.5,2.5,177157,128124,93.6,3.4,31328,3165,26.5,(X),(X),(X),26.4,(X),(X),(X),22.1,(X),(X),(X)
1400000US17113005400,"Census Tract 54, McLean County, Illinois",3158,171,112935,8137,83.4,3.5,108405,8051,28.5,4.3,16958,11763,26.1,3.5,21053,1894,0.9,0.8,14319,2939,1,1,5097,4008,22.2,4.1,46782,17604,2645,121,118080,9255,13.3,3.8,87079,28089,24,4.7,101963,21185,49.6,5.1,126153,11741,4.3,1.9,102033,22114,8.1,2.4,176631,39845,0.7,0.7,113294,67137,9059,280,39900,3063,97.1,1.6,40677,3241,0.5,0.4,2560,4367,0,0.3,-,**,0.5,0.5,50618,29070,0,0.3,-,**,0.1,0.1,N,N,1.8,1.3,3868,3547,1.7,1.6,35101,11239,95.8,2.1,40661,3267,23.3,(X),(X),(X),21.9,(X),(X),(X),18.9,(X),(X),(X)
1400000US17113005501,"Census Tract 55.01, McLean County, Illinois",949,65,59970,6219,77.1,4.9,57952,7960,37.4,6.5,4633,3628,34.8,5.4,18991,2506,1.2,1.6,5691,997,2.2,2.2,10624,10110,21,5.8,21092,5408,647,73,71094,8145,12.8,5.8,N,N,28.1,9.2,N,N,30.6,8.3,N,N,11.3,6.6,N,N,11.4,5.6,N,N,5.7,6.3,N,N,2404,141,24171,2661,99,1.7,24425,2682,0,1.2,-,**,0,1.2,-,**,0,1.2,-,**,0,1.2,-,**,1,1.7,N,N,0,1.2,-,**,1.6,1.9,N,N,98.4,1.9,24488,2720,24.2,(X),(X),(X),25.7,(X),(X),(X),18.5,(X),(X),(X)
1400000US17113005502,"Census Tract 55.02, McLean County, Illinois",854,62,81715,6909,77,4.7,87941,8890,34.4,5.8,7500,3745,30.9,4.9,16658,2503,1.4,1.1,9942,3008,0.2,0.4,2450,99,19.8,4.8,27263,7208,643,59,94139,8113,13.4,4.5,N,N,16.8,6.3,N,N,49.5,9,N,N,8.2,4.8,N,N,11.2,5.1,N,N,0.9,1.1,N,N,2353,178,30348,2852,98.9,1.3,30610,2958,0,1.3,-,**,0.6,0.9,N,N,0.2,0.3,N,N,0,1.3,-,**,0.1,0.2,N,N,0.2,0.4,N,N,0.9,0.9,27014,39290,98.7,1.3,30420,2958,30,(X),(X),(X),29.7,(X),(X),(X),22.9,(X),(X),(X)
1400000US17113005601,"Census Tract 56.01, McLean County, Illinois",731,50,63739,5134,81.8,4.5,65359,6141,18.6,3.9,7793,3710,27.4,4.5,17450,2134,4.4,3,10238,6905,1.8,1.4,2923,1473,12.4,3.5,18204,5531,531,53,72353,5965,11.5,4.3,N,N,31.1,7.2,N,N,40.7,7.8,N,N,3.6,2.3,N,N,10.7,4.3,N,N,2.4,2.8,N,N,1891,174,25227,2462,97,1.9,25728,2468,0.4,0.6,N,N,0,1.6,-,**,0,1.6,-,**,0,1.6,-,**,0.5,0.8,N,N,2.1,1.6,4226,2783,0.6,0.9,N,N,96.9,1.9,25756,2461,30.6,(X),(X),(X),30.7,(X),(X),(X),22,(X),(X),(X)
1400000US17113005602,"Census Tract 56.02, McLean County, Illinois",856,58,76544,7683,83.5,4.3,70673,6559,30.7,6.3,15624,10915,28.7,4.2,20178,1822,3,2.1,13696,3774,2.2,1.6,3042,2768,20.9,4.8,22410,5216,647,62,86110,9176,12.2,4.9,44495,7513,25.3,6.2,58176,9120,40,7.3,109175,19593,4.5,2.7,59028,15068,16.5,7.1,107771,18352,1.4,1.3,126400,43150,2415,222,28440,2944,96.5,2.1,28845,2994,0.2,0.3,N,N,0,1.2,-,**,0.2,0.3,16075,10639,0,1.2,-,**,0.7,0.9,13817,5183,2.4,1.7,19568,14900,1.3,0.8,19268,12072,95.3,2.2,28956,3002,33.5,(X),(X),(X),32.3,(X),(X),(X),27.9,(X),(X),(X)
1400000US17113005700,"Census Tract 57, McLean County, Illinois",2041,98,70414,4720,77.4,2.9,71570,5108,29.7,4.1,8677,3640,31.4,2.8,17608,1390,2.6,1.6,17015,6939,2.3,1.7,2667,773,20.8,3.5,25810,4740,1417,91,82761,5978,12.8,3.4,N,N,26.3,4.2,N,N,43.8,5.2,N,N,6.6,3.6,N,N,10,3.2,N,N,0.6,0.7,N,N,5103,235,28842,1801,97.6,1.7,29306,1846,1.3,1.6,8169,5086,0,0.6,-,**,0.6,0.5,17610,14586,0,0.6,-,**,0,0.6,-,**,0.5,0.4,N,N,3.2,1.7,16613,7176,94.4,2.3,29741,1837,29.1,(X),(X),(X),27,(X),(X),(X),21.7,(X),(X),(X)
1400000US17113005800,"Census Tract 58, McLean County, Illinois",2324,131,68259,11481,78.9,4.5,70794,13772,19.2,4.7,11068,5126,24.8,4.5,16455,1706,3.3,2.5,10625,2953,0.6,1,540,10,18.4,4,27309,16653,903,132,82086,10116,9.2,4.6,N,N,21.9,10.4,N,N,44,12,N,N,17.7,9.1,N,N,1.4,2.3,N,N,5.8,7.8,N,N,4637,336,35595,5644,66.7,7.7,38970,7735,9.7,5.1,25475,9898,0,0.6,-,**,15.9,4.7,28079,11792,0,0.6,-,**,5.8,5.7,36164,33894,1.9,1.5,30092,31489,5.4,5.1,17182,8470,65,7.5,39262,7985,20.7,(X),(X),(X),18.7,(X),(X),(X),20,(X),(X),(X)
1400000US17113005900,"Census Tract 59, McLean County, Illinois",2045,144,47492,4966,78.1,5.4,47663,5803,15.4,4.4,5481,2527,25.1,5.3,16205,2309,5.8,3.5,9033,2569,3.1,1.8,2102,1632,16.6,5.2,19360,6958,1060,143,57993,7551,3.5,2.6,N,N,36.6,9.9,N,N,35.3,9.5,N,N,18.1,9.3,N,N,5,4.4,N,N,1.5,2.4,N,N,4976,585,20144,2319,73.7,8.3,23982,2379,21.8,8.3,6804,3742,0.3,0.6,N,N,1.4,2.1,13811,4229,0,0.6,-,**,0.8,1.1,N,N,2,1.5,32299,17383,2.3,1.8,8825,6265,72.5,8.3,24278,2390,25,(X),(X),(X),25.2,(X),(X),(X),20.3,(X),(X),(X)
1400000US17113006000,"Census Tract 60, McLean County, Illinois",1388,82,97659,17281,85.2,3.9,90622,17438,24.4,5.2,35328,29030,24.4,4.3,20939,3012,1,0.8,6564,2096,0.2,0.3,2167,57,20.9,4.8,23242,6070,1065,89,112861,22476,7,3.3,63487,19332,23.3,5.5,92952,15207,51.7,6,132663,42068,4,2.3,59916,12582,12,5,123566,23331,1.9,1.8,44655,11715,3804,250,36446,6583,95.8,2.3,37620,6857,0,0.8,-,**,0.1,0.1,N,N,0.3,0.3,5950,7688,0,0.8,-,**,0,0.8,-,**,3.9,2.3,9905,4183,1.8,1.8,22821,9038,95.2,2.3,37659,6899,19.4,(X),(X),(X),18,(X),(X),(X),14,(X),(X),(X)
1400000US17115000200,"Census Tract 2, Macon County, Illinois",993,104,30840,4715,71.2,7.9,30338,5679,7.6,4.3,2133,1948,22.9,7.3,13892,2377,14.7,6,8955,1897,9.4,5.8,3946,2806,20,7.7,10412,3638,639,101,33438,5514,25.7,10.2,N,N,32.4,12,N,N,13.8,7.6,N,N,20.3,9.3,N,N,3.4,5.4,N,N,4.4,4.7,N,N,2801,405,11195,1561,49.8,8.2,13915,2624,43.4,8.8,8729,2758,0,1.1,-,**,0,1.1,-,**,0,1.1,-,**,0.3,0.5,N,N,6.5,4.1,7357,7899,1.3,1.6,N,N,48.8,8,14123,2643,36,(X),(X),(X),38.2,(X),(X),(X),24.5,(X),(X),(X)
1400000US17115000300,"Census Tract 3, Macon County, Illinois",1583,134,31879,4271,70.7,7.2,33078,5138,4.4,2.3,6586,6371,28.9,7,14486,1679,11.9,4.6,12337,3671,1.3,1.3,4943,3167,15,4.7,9638,2105,797,119,35518,6759,22,8.6,N,N,49.8,9.9,N,N,13.7,6.4,N,N,9,6.5,N,N,4.6,4.1,N,N,0.9,1.4,N,N,3696,365,14014,1983,45.2,5.9,13934,2818,50.7,5.8,14462,3171,0,0.8,-,**,0.2,0.3,N,N,0,0.8,-,**,0,0.8,-,**,3.8,2.6,8965,7923,2.1,2,14650,6719,43.2,5.7,13900,2947,24.8,(X),(X),(X),31.9,(X),(X),(X),18.6,(X),(X),(X)
1400000US17115000400,"Census Tract 4, Macon County, Illinois",440,74,37512,7597,61.4,10.4,39128,10874,8.4,5.4,1108,1115,43.2,11.4,10941,1669,14.1,7.8,9819,2346,7,5.2,3197,2279,24.8,10.3,18514,9156,240,55,49721,10908,17.9,11.9,N,N,44.2,14.5,N,N,12.1,8.3,N,N,18.3,11.3,N,N,4.6,6.2,N,N,2.9,4.9,N,N,1259,260,14684,2828,22.7,8.8,21901,8571,65.1,9.4,12535,2912,0,2.4,-,**,0,2.4,-,**,0,2.4,-,**,0,2.4,-,**,12.2,9.2,12707,5934,0.7,1.1,N,N,22,8.7,22236,8875,25.2,(X),(X),(X),32.9,(X),(X),(X),16.7,(X),(X),(X)
1400000US17115000500,"Census Tract 5, Macon County, Illinois",1413,145,29227,10067,56.5,7.6,36382,15707,12,3.9,9679,6874,20.5,4.3,14259,2592,12.7,6,7438,1143,7.1,3.7,2358,1319,12.5,4.2,21089,5043,383,91,45679,32464,32.6,13.2,N,N,49.1,14.1,N,N,15.9,11,N,N,2.3,3.8,N,N,0,7.5,N,N,0,7.5,N,N,2893,401,15103,5055,63.7,8.9,19573,7908,30.1,8.6,7878,2836,0,1,-,**,0,1,-,**,0,1,-,**,0,1,-,**,6.2,3.6,4143,3923,2.9,2.3,5315,7160,62.3,8.9,19787,8078,29.7,(X),(X),(X),14.4,(X),(X),(X),29.9,(X),(X),(X)
1400000US17115000600,"Census Tract 6, Macon County, Illinois",754,76,39075,23989,57.8,8.4,53295,38185,3.3,2.3,1392,1015,34.9,7.9,11371,1456,14.2,5.9,9326,1893,15.6,6.8,3439,2097,8,3.5,17347,16331,432,71,33588,6482,25.5,8.5,15777,3884,50.5,9.7,27620,5857,10.9,7.5,77387,31674,7.4,4.9,43875,9946,5.8,5.1,68496,34921,0,6.7,-,**,2032,235,14657,9377,17.4,5.9,46778,47890,75.2,8.3,7717,1311,0,1.5,-,**,0,1.5,-,**,0,1.5,-,**,0.3,0.6,N,N,7,4.6,9101,3424,1.9,2.2,4762,5555,16.5,5.8,48877,50454,36.7,(X),(X),(X),44.9,(X),(X),(X),29.4,(X),(X),(X)
1400000US17115000900,"Census Tract 9, Macon County, Illinois",814,87,29828,5025,65.2,11.8,31271,4612,6.4,3.3,1529,1016,33.8,8,15668,3460,17.4,6.6,8395,1415,8,6.3,4309,3437,12,5,10583,3760,459,104,37730,6704,18.7,10.9,N,N,42.3,13.5,N,N,11.1,7.5,N,N,10.5,9.8,N,N,4.1,4.8,N,N,13.3,9.8,N,N,2085,310,12128,1927,37.1,9.6,13934,2645,58.2,10.4,11441,2508,0.1,0.1,N,N,0,1.4,-,**,0,1.4,-,**,0.4,0.6,N,N,4.3,3,N,N,2.6,3.6,11295,10263,35.4,8.7,14227,2832,29,(X),(X),(X),38.3,(X),(X),(X),27.3,(X),(X),(X)
1400000US17115001000,"Census Tract 10, Macon County, Illinois",583,37,30636,4276,72,10.4,28960,5200,12.9,6.4,1433,1356,30.9,7.5,16547,2671,8.6,6.2,8506,2443,6,4.6,1743,1416,24.4,8.9,9359,3572,273,42,36448,6373,17.6,9.1,N,N,57.9,12.5,N,N,11.7,8.8,N,N,8.8,7.1,N,N,4,5.2,N,N,0,10.4,N,N,1310,111,13961,1745,75,9.1,16491,2701,23.2,8.9,5316,3661,0,2.3,-,**,0,2.3,-,**,1.3,2.1,N,N,0,2.3,-,**,0.5,0.9,N,N,0,2.3,-,**,75,9.1,16491,2701,31,(X),(X),(X),25.6,(X),(X),(X),27.6,(X),(X),(X)
1400000US17115001100,"Census Tract 11, Macon County, Illinois",1507,122,48226,5365,79.5,5.8,47206,5735,14.4,4.4,4934,3829,31.4,5.1,19163,1876,2.1,1.8,8142,2575,0.7,1,1920,19,22.9,5.8,12143,4370,804,104,56241,7818,18,7.4,22639,8141,37.8,7.9,57274,17451,27,8.3,60455,7937,8.8,5.8,80408,15148,6,4.6,83019,21815,2.4,2.2,90079,37837,3294,326,22559,2842,83.1,5.6,23967,3323,7.4,4.2,15523,11181,0.3,0.4,N,N,7.3,5.6,12540,4233,0,0.9,-,**,0.4,0.7,N,N,1.5,1.6,29024,6939,1.3,1.6,9719,3864,82.5,5.7,24158,3314,25.3,(X),(X),(X),20,(X),(X),(X),19.8,(X),(X),(X)
1400000US17115001200,"Census Tract 12, Macon County, Illinois",1226,83,51166,8323,77.4,6.2,48361,10614,18.3,6.1,15557,8938,31.3,5.4,17744,3138,7,4.5,16403,3663,4.9,4.6,3910,1149,19,5.5,10284,3673,642,97,64568,17182,16.8,8.4,N,N,47.4,11.2,N,N,28.2,9.4,N,N,2.2,2.8,N,N,4.2,5,N,N,1.2,1.9,N,N,2869,324,22227,4179,83.5,3.7,22919,4773,15.7,3.4,19397,6010,0,1,-,**,0.8,1.1,5378,2784,0,1,-,**,0,1,-,**,0,1,-,**,2.4,3.5,6471,5453,81.2,4.2,23399,4859,21.2,(X),(X),(X),25.7,(X),(X),(X),18.5,(X),(X),(X)
1400000US17115001300,"Census Tract 13, Macon County, Illinois",941,56,82505,12774,67.9,5.5,88121,18002,34.8,8.1,15526,10398,44.7,4.8,20403,1797,1.7,1.8,14700,9497,0.6,0.9,350,26,28.2,6.4,23050,6828,621,46,100849,18321,18.8,5.4,N,N,20.1,6.9,N,N,36.2,7.8,N,N,8.9,7.4,N,N,11.8,6.3,N,N,4.2,4.7,N,N,2277,139,34847,5350,93.9,4.1,35471,5735,3.8,3.7,15344,2163,0,1.3,-,**,1.4,2.1,N,N,0,1.3,-,**,0.2,0.4,N,N,0.7,0.8,26906,16427,1,1,N,N,93.3,4.2,35563,5774,30.7,(X),(X),(X),30.1,(X),(X),(X),23.5,(X),(X),(X)
1400000US17115001400,"Census Tract 14, Macon County, Illinois",1132,41,57803,5705,70,7.4,59997,6567,33.2,7.4,5796,2804,36,6.7,18195,2325,1.1,1.2,4292,2106,0,2.6,-,**,24.1,7.7,23101,7270,655,78,69363,7074,11.5,5.6,N,N,36.9,11.5,N,N,40.3,9.4,N,N,0,4.5,N,N,9,5.7,N,N,2.3,4.5,N,N,2441,134,27457,2498,90.1,6.6,29251,2761,9.3,6.6,10775,6638,0,1.2,-,**,0,1.2,-,**,0,1.2,-,**,0,1.2,-,**,0.6,0.9,N,N,0,1.2,-,**,90.1,6.6,29251,2761,22.1,(X),(X),(X),19.7,(X),(X),(X),18.6,(X),(X),(X)
1400000US17115001500,"Census Tract 15, Macon County, Illinois",1767,95,69184,5837,77.3,4,61467,4936,31.3,5.8,14233,9499,33.3,5.2,18056,1806,2.8,1.9,7396,1417,1.4,1.3,1644,667,27.3,6.2,32247,9278,1166,115,75611,7822,17.9,3.7,72107,27627,31.1,7.5,46545,7140,37.7,6.4,95770,11320,7.7,4.2,71806,19750,3.4,2.3,88663,15455,2.1,1.9,168658,53368,4355,342,29161,2427,88.8,3.8,30828,2910,8.1,3.7,19884,7328,0,0.7,-,**,0.1,0.1,N,N,0,0.7,-,**,0,0.7,-,**,3.1,2,5914,6344,0,0.7,-,**,88.8,3.8,30828,2910,23.9,(X),(X),(X),23.5,(X),(X),(X),24.6,(X),(X),(X)
1400000US17115001600,"Census Tract 16, Macon County, Illinois",600,71,62045,7065,84.7,6.3,61347,8397,20.3,7.8,2787,1913,24.7,6.4,17891,2525,3.7,4.9,18345,6038,0,4.9,-,**,17,5.9,22361,8230,344,86,75269,9691,12.5,7.4,N,N,29.7,12,N,N,37.2,13.4,N,N,11.9,10.3,N,N,6.1,5.2,N,N,2.6,4,N,N,2457,292,16414,1735,80.1,6.1,17553,2147,14,6.2,13511,4970,0,1.2,-,**,1.1,1.3,N,N,0,1.2,-,**,2,1.7,9892,13629,2.8,1.9,5107,6426,5.9,2.6,6191,5255,78.8,5.8,17644,2192,23,(X),(X),(X),15.7,(X),(X),(X),21.5,(X),(X),(X)
